sample	cohort	condition	role	tool	signal_unit	input_reads_used	paper_fna_c2_percent	expected_c2_reads_at_depth	fna_c2_signal	fna_c1_signal	non_c1c2_signal	other_or_unmapped_signal
2018_Wirbel_CCMD85481373ST-11-0_zeroFna_rank97_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	79.666667	0.0	0.666667	999919.666667
2018_Wirbel_CCMD85481373ST-11-0_zeroFna_rank97_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD85661207ST-11-0_zeroFna_rank72_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	300.666667	59.666667	172.333333	999467.333333
2018_Wirbel_CCMD85661207ST-11-0_zeroFna_rank72_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	833.333333	223.666667	1711.666667	997231.333333
2018_Wirbel_CCMD85661207ST-11-0_zeroFna_rank72_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	117.333333	0.0	0.333333	999882.333333
2018_Wirbel_CCMD85661207ST-11-0_zeroFna_rank72_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD86114146ST-21-0_zeroFna_rank25_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	121.333333	19.666667	106.666667	999752.333333
2018_Wirbel_CCMD86114146ST-21-0_zeroFna_rank25_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	498.333333	161.0	1096.666667	998244.0
2018_Wirbel_CCMD86114146ST-21-0_zeroFna_rank25_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	36.666667	0.0	0.666667	999962.666667
2018_Wirbel_CCMD86114146ST-21-0_zeroFna_rank25_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD86707194ST-21-0_zeroFna_rank20_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	171.666667	39.666667	159.0	999629.666667
2018_Wirbel_CCMD86707194ST-21-0_zeroFna_rank20_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	573.0	144.0	1166.666667	998116.333333
2018_Wirbel_CCMD86707194ST-21-0_zeroFna_rank20_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	42.333333	0.333333	0.333333	999957.0
2018_Wirbel_CCMD86707194ST-21-0_zeroFna_rank20_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD87156761ST-21-0_zeroFna_rank31_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	162.666667	42.0	117.666667	999677.666667
2018_Wirbel_CCMD87156761ST-21-0_zeroFna_rank31_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	542.0	122.0	1140.333333	998195.666667
2018_Wirbel_CCMD87156761ST-21-0_zeroFna_rank31_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	51.333333	0.0	0.0	999948.666667
2018_Wirbel_CCMD87156761ST-21-0_zeroFna_rank31_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD88272491ST-21-0_zeroFna_rank27_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	108.666667	17.0	102.333333	999772.0
2018_Wirbel_CCMD88272491ST-21-0_zeroFna_rank27_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	566.0	90.333333	991.0	998352.666667
2018_Wirbel_CCMD88272491ST-21-0_zeroFna_rank27_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	20.333333	0.0	0.0	999979.666667
2018_Wirbel_CCMD88272491ST-21-0_zeroFna_rank27_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD89107682ST-11-0_zeroFna_rank46_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	266.666667	49.333333	167.333333	999516.666667
2018_Wirbel_CCMD89107682ST-11-0_zeroFna_rank46_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	883.0	225.666667	1705.0	997186.333333
2018_Wirbel_CCMD89107682ST-11-0_zeroFna_rank46_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	99.0	0.0	0.666667	999900.333333
2018_Wirbel_CCMD89107682ST-11-0_zeroFna_rank46_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD89306485ST-11-0_zeroFna_rank21_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	171.333333	27.0	80.333333	999721.333333
2018_Wirbel_CCMD89306485ST-11-0_zeroFna_rank21_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	622.333333	152.333333	1295.333333	997930.0
2018_Wirbel_CCMD89306485ST-11-0_zeroFna_rank21_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	57.0	0.0	0.0	999943.0
2018_Wirbel_CCMD89306485ST-11-0_zeroFna_rank21_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD89643949ST-11-0_zeroFna_rank56_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	267.666667	48.666667	102.333333	999581.333333
2018_Wirbel_CCMD89643949ST-11-0_zeroFna_rank56_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	853.0	247.0	1856.0	997044.0
2018_Wirbel_CCMD89643949ST-11-0_zeroFna_rank56_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	114.0	0.0	0.0	999886.0
2018_Wirbel_CCMD89643949ST-11-0_zeroFna_rank56_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD89967135ST-11-0_zeroFna_rank57_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	251.0	45.666667	195.0	999508.333333
2018_Wirbel_CCMD89967135ST-11-0_zeroFna_rank57_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	861.666667	312.0	1817.0	997009.333333
2018_Wirbel_CCMD89967135ST-11-0_zeroFna_rank57_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	88.0	0.0	2.333333	999909.666667
2018_Wirbel_CCMD89967135ST-11-0_zeroFna_rank57_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD90311071ST-21-0_zeroFna_rank32_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	123.666667	25.333333	98.333333	999752.666667
2018_Wirbel_CCMD90311071ST-21-0_zeroFna_rank32_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	521.0	119.333333	1046.0	998313.666667
2018_Wirbel_CCMD90311071ST-21-0_zeroFna_rank32_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	26.333333	0.0	0.333333	999973.333333
2018_Wirbel_CCMD90311071ST-21-0_zeroFna_rank32_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD92404903ST-11-0_c2Positive_rank6_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.20556	6166.8	174.0	19.0	67.0	999740.0
2018_Wirbel_CCMD92404903ST-11-0_c2Positive_rank6_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.20556	6166.8	2537.0	160.666667	1107.0	996195.333333
2018_Wirbel_CCMD92404903ST-11-0_c2Positive_rank6_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.20556	6166.8	28.333333	0.0	1.0	999970.666667
2018_Wirbel_CCMD92404903ST-11-0_c2Positive_rank6_head3000k	2018 Wirbel et al	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.20556	6166.8	100.0	0.0	0.0	0.0
2018_Wirbel_CCMD93344354ST-21-0_zeroFna_rank18_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	136.0	26.666667	99.0	999738.333333
2018_Wirbel_CCMD93344354ST-21-0_zeroFna_rank18_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	472.333333	124.666667	1097.0	998306.0
2018_Wirbel_CCMD93344354ST-21-0_zeroFna_rank18_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	36.666667	0.0	0.333333	999963.0
2018_Wirbel_CCMD93344354ST-21-0_zeroFna_rank18_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD93755960ST-11-0_zeroFna_rank36_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	294.0	51.0	237.666667	999417.333333
2018_Wirbel_CCMD93755960ST-11-0_zeroFna_rank36_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	963.333333	258.333333	1863.0	996915.333333
2018_Wirbel_CCMD93755960ST-11-0_zeroFna_rank36_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	106.333333	0.333333	0.666667	999892.666667
2018_Wirbel_CCMD93755960ST-11-0_zeroFna_rank36_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD95431029ST-11-0_c2Positive_rank7_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.10894	3268.2	230.0	19.0	135.666667	999615.333333
2018_Wirbel_CCMD95431029ST-11-0_c2Positive_rank7_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.10894	3268.2	1337.0	142.666667	1523.333333	996997.0
2018_Wirbel_CCMD95431029ST-11-0_c2Positive_rank7_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.10894	3268.2	50.0	0.0	1.666667	999948.333333
2018_Wirbel_CCMD95431029ST-11-0_c2Positive_rank7_head3000k	2018 Wirbel et al	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.10894	3268.2	100.0	0.0	0.0	0.0
2018_Wirbel_CCMD95433940ST-21-0_zeroFna_rank5_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	178.666667	32.0	127.0	999662.333333
2018_Wirbel_CCMD95433940ST-21-0_zeroFna_rank5_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	564.333333	129.666667	1082.666667	998223.333333
2018_Wirbel_CCMD95433940ST-21-0_zeroFna_rank5_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	42.0	0.0	0.0	999958.0
2018_Wirbel_CCMD95433940ST-21-0_zeroFna_rank5_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD95676152ST-11-0_fnaPosC2Zero_rank1_head3000k	2018 Wirbel et al	disease	paper_fna_positive_c2_zero	Centrifuger	reads_per_million	3000000	0.0	0.0	176.666667	33.0	54.666667	999735.666667
2018_Wirbel_CCMD95676152ST-11-0_fnaPosC2Zero_rank1_head3000k	2018 Wirbel et al	disease	paper_fna_positive_c2_zero	Chimera	reads_per_million	3000000	0.0	0.0	649.666667	246.666667	1378.0	997725.666667
2018_Wirbel_CCMD95676152ST-11-0_fnaPosC2Zero_rank1_head3000k	2018 Wirbel et al	disease	paper_fna_positive_c2_zero	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	75.666667	1.333333	0.333333	999922.666667
2018_Wirbel_CCMD95676152ST-11-0_fnaPosC2Zero_rank1_head3000k	2018 Wirbel et al	disease	paper_fna_positive_c2_zero	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD96553385ST-21-0_zeroFna_rank26_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	106.0	15.333333	70.0	999808.666667
2018_Wirbel_CCMD96553385ST-21-0_zeroFna_rank26_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	485.333333	202.0	1047.666667	998265.0
2018_Wirbel_CCMD96553385ST-21-0_zeroFna_rank26_head3000k	2018 Wirbel et al	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	29.666667	0.666667	1.0	999968.666667
2018_Wirbel_CCMD96553385ST-21-0_zeroFna_rank26_head3000k	2018 Wirbel et al	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD98198513ST-11-0_zeroFna_rank96_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	292.333333	59.666667	174.333333	999473.666667
2018_Wirbel_CCMD98198513ST-11-0_zeroFna_rank96_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	840.0	215.666667	1772.0	997172.333333
2018_Wirbel_CCMD98198513ST-11-0_zeroFna_rank96_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	92.333333	0.0	0.666667	999907.0
2018_Wirbel_CCMD98198513ST-11-0_zeroFna_rank96_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD98531134ST-11-0_c2Positive_rank24_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.00034	10.2	140.333333	30.666667	139.666667	999689.333333
2018_Wirbel_CCMD98531134ST-11-0_c2Positive_rank24_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.00034	10.2	612.333333	173.333333	1547.666667	997666.666667
2018_Wirbel_CCMD98531134ST-11-0_c2Positive_rank24_head3000k	2018 Wirbel et al	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.00034	10.2	39.333333	0.0	2.0	999958.666667
2018_Wirbel_CCMD98531134ST-11-0_c2Positive_rank24_head3000k	2018 Wirbel et al	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.00034	10.2	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD98702133ST-11-0_zeroFna_rank38_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	324.333333	75.0	228.0	999372.666667
2018_Wirbel_CCMD98702133ST-11-0_zeroFna_rank38_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	918.666667	232.0	1936.666667	996912.666667
2018_Wirbel_CCMD98702133ST-11-0_zeroFna_rank38_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	102.0	0.0	0.333333	999897.666667
2018_Wirbel_CCMD98702133ST-11-0_zeroFna_rank38_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD99440714ST-11-0_zeroFna_rank51_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	350.333333	73.0	156.0	999420.666667
2018_Wirbel_CCMD99440714ST-11-0_zeroFna_rank51_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1655.0	189.666667	1441.333333	996714.0
2018_Wirbel_CCMD99440714ST-11-0_zeroFna_rank51_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	145.0	0.0	5.333333	999849.666667
2018_Wirbel_CCMD99440714ST-11-0_zeroFna_rank51_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_CCMD99929634ST-11-0_zeroFna_rank60_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	294.0	67.0	206.0	999433.0
2018_Wirbel_CCMD99929634ST-11-0_zeroFna_rank60_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	879.666667	211.666667	1675.0	997233.666667
2018_Wirbel_CCMD99929634ST-11-0_zeroFna_rank60_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	99.333333	0.333333	0.0	999900.333333
2018_Wirbel_CCMD99929634ST-11-0_zeroFna_rank60_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_MMPU29365221ST_zeroFna_rank4_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	98.0	34.666667	96.666667	999770.666667
2018_Wirbel_MMPU29365221ST_zeroFna_rank4_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	458.666667	142.666667	1087.666667	998311.0
2018_Wirbel_MMPU29365221ST_zeroFna_rank4_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	26.333333	0.0	0.0	999973.666667
2018_Wirbel_MMPU29365221ST_zeroFna_rank4_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_MMPU68403337ST_zeroFna_rank3_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	163.666667	24.333333	112.333333	999699.666667
2018_Wirbel_MMPU68403337ST_zeroFna_rank3_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	494.333333	118.666667	1066.666667	998320.333333
2018_Wirbel_MMPU68403337ST_zeroFna_rank3_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	35.0	0.0	0.333333	999964.666667
2018_Wirbel_MMPU68403337ST_zeroFna_rank3_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_MMPU72854103ST_zeroFna_rank1_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	154.666667	29.0	48.333333	999768.0
2018_Wirbel_MMPU72854103ST_zeroFna_rank1_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	437.333333	129.666667	923.333333	998509.666667
2018_Wirbel_MMPU72854103ST_zeroFna_rank1_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	57.0	0.0	0.0	999943.0
2018_Wirbel_MMPU72854103ST_zeroFna_rank1_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_MMPU84450604ST_zeroFna_rank2_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	197.333333	38.666667	71.0	999693.0
2018_Wirbel_MMPU84450604ST_zeroFna_rank2_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	477.0	125.0	1083.333333	998314.666667
2018_Wirbel_MMPU84450604ST_zeroFna_rank2_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	93.666667	0.0	0.0	999906.333333
2018_Wirbel_MMPU84450604ST_zeroFna_rank2_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
2018_Wirbel_MMPU99077057ST_zeroFna_rank6_head3000k	2018 Wirbel et al	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	124.0	32.666667	110.333333	999733.0
2018_Wirbel_MMPU99077057ST_zeroFna_rank6_head3000k	2018 Wirbel et al	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	505.666667	123.0	1083.333333	998288.0
2018_Wirbel_MMPU99077057ST_zeroFna_rank6_head3000k	2018 Wirbel et al	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	24.333333	0.0	0.0	999975.666667
2018_Wirbel_MMPU99077057ST_zeroFna_rank6_head3000k	2018 Wirbel et al	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR127476_SAMD00114722_c2Positive_rank77_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.00038	11.4	276.0	67.0	295.666667	999361.333333
DRR127476_SAMD00114722_c2Positive_rank77_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.00038	11.4	1104.666667	242.666667	2449.0	996203.666667
DRR127476_SAMD00114722_c2Positive_rank77_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.00038	11.4	80.0	0.0	14.0	999906.0
DRR127476_SAMD00114722_c2Positive_rank77_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.00038	11.4	0.0	0.0	0.0	100.0
DRR127478_SAMD00114724_zeroFna_rank179_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	386.666667	42.333333	354.333333	999216.666667
DRR127478_SAMD00114724_zeroFna_rank179_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1126.666667	238.333333	2307.0	996328.0
DRR127478_SAMD00114724_zeroFna_rank179_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	119.333333	0.0	36.0	999844.666667
DRR127478_SAMD00114724_zeroFna_rank179_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR127481_SAMD00114727_zeroFna_rank31_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	154.666667	36.333333	126.666667	999682.333333
DRR127481_SAMD00114727_zeroFna_rank31_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	962.666667	218.666667	1977.666667	996841.0
DRR127481_SAMD00114727_zeroFna_rank31_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	37.666667	0.0	0.0	999962.333333
DRR127481_SAMD00114727_zeroFna_rank31_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR127485_SAMD00114731_zeroFna_rank24_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	300.333333	56.333333	240.333333	999403.0
DRR127485_SAMD00114731_zeroFna_rank24_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	958.333333	262.666667	2122.333333	996656.666667
DRR127485_SAMD00114731_zeroFna_rank24_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	109.0	0.333333	10.0	999880.666667
DRR127485_SAMD00114731_zeroFna_rank24_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
